[2026-05-13T02:58:52.091Z] GET http://localhost:5173/node_modules/.vite/deps/axios.js?v=b8c42e4a → 200 (?ms, 99771B)
[2026-05-13T02:58:52.092Z] GET http://localhost:5173/api/meta/dimensions → 200 (39ms, 2549B)
[2026-05-13T02:58:52.092Z] GET http://localhost:5173/src/views/Quality/index.vue → 200 (38ms, 9980B)
[2026-05-13T02:58:52.131Z] GET http://localhost:5173/src/components/common/SubPageHeader.vue → 304 (?ms, ?B)
[2026-05-13T02:58:52.131Z] GET http://localhost:5173/src/views/Quality/index.vue?vue&type=style&index=0&scoped=bf2b37ca&lang.scss → 200 (?ms, 2456B)
[2026-05-13T02:58:52.131Z] GET http://localhost:5173/src/components/common/SubPageHeader.vue?vue&type=style&index=0&scoped=bfb1bbce&lang.scss → 304 (?ms, ?B)
[2026-05-13T02:58:52.131Z] GET http://localhost:5173/api/quality → 200 (28ms, 825B)
[2026-05-13T02:58:54.294Z] GET http://localhost:5173/reports → 200 (1ms, 402B)
[2026-05-13T02:58:54.297Z] GET http://localhost:5173/@vite/client → 304 (1ms, ?B)
[2026-05-13T02:58:54.297Z] GET http://localhost:5173/src/main.ts → 304 (1ms, ?B)
[2026-05-13T02:58:54.298Z] GET http://localhost:5173/node_modules/vite/dist/client/env.mjs → 304 (4ms, ?B)
[2026-05-13T02:58:54.299Z] GET http://localhost:5173/node_modules/.vite/deps/vue.js?v=1ead3934 → 200 (?ms, 5709B)
[2026-05-13T02:58:54.299Z] GET http://localhost:5173/node_modules/.vite/deps/pinia.js?v=5240ed46 → 200 (1ms, 47700B)
[2026-05-13T02:58:54.300Z] GET http://localhost:5173/node_modules/.vite/deps/echarts.js?v=c18a41f0 → 200 (?ms, 2587955B)
[2026-05-13T02:58:54.300Z] GET http://localhost:5173/src/App.vue → 304 (2ms, ?B)
[2026-05-13T02:58:54.300Z] GET http://localhost:5173/src/router/index.ts → 304 (2ms, ?B)
[2026-05-13T02:58:54.300Z] GET http://localhost:5173/src/styles/echarts-theme.ts → 304 (3ms, ?B)
[2026-05-13T02:58:54.300Z] GET http://localhost:5173/src/styles/global.scss → 304 (3ms, ?B)
[2026-05-13T02:58:54.300Z] GET http://localhost:5173/node_modules/.vite/deps/chunk-EXJIBF44.js?v=07ed0d97 → 200 (1ms, 386190B)
[2026-05-13T02:58:54.301Z] GET http://localhost:5173/node_modules/.vite/deps/chunk-PZ5AY32C.js?v=07ed0d97 → 200 (?ms, 234B)
[2026-05-13T02:58:54.301Z] GET http://localhost:5173/node_modules/.vite/deps/chunk-YFT6OQ5R.js?v=07ed0d97 → 200 (?ms, 4624B)
[2026-05-13T02:58:54.302Z] GET http://localhost:5173/src/stores/filter.ts → 304 (1ms, ?B)
